CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,Open_Year,Open_Month,Open_Day,Open_Hour,Open_Weekday
SBA000659,application,Server Based Application,WBS000255,IM0030274,Closed,3,3,3.0,0.751200527,incident,KM0001109,closed,1.0,2014-01-22 14:27:00,2014-01-22 15:06:00,2014-01-22 15:06:00,24444444.0,Other,1.0,SD0091724,2014,1,22,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030275,Closed,4,4,4.0,0.68534473,incident,KM0002015,closed,0.0,2014-01-22 14:30:00,2014-01-22 15:18:00,2014-01-22 15:18:00,791944444.0,Software,1.0,SD0091965,2014,1,22,14,2
DTA000031,application,Desktop Application,WBS000111,IM0030276,Closed,5,5,5.0,0.155066702,incident,KM0002029,closed,0.0,2014-01-22 14:32:00,2014-01-27 13:30:00,2014-01-27 13:31:00,3048055556.0,Other,1.0,SD0091736,2014,1,22,14,2
DTA000053,application,Desktop Application,WBS000130,IM0030277,Closed,5,5,5.0,0.518696388,incident,KM0000473,closed,0.0,2014-01-22 14:34:00,2014-01-23 07:41:00,2014-01-23 07:41:00,3620555556.0,Software,1.0,SD0091737,2014,1,22,14,2
WBA000144,application,Web Based Application,WBS000318,IM0030278,Closed,5,5,5.0,0.409732333,incident,KM0001650,closed,2.0,2014-01-22 14:36:00,2014-02-05 10:40:00,2014-02-05 10:40:00,1010619444.0,Other,1.0,SD0091738,2014,1,22,14,2
WSR000263,computer,Windows Server,WBS000097,IM0030279,Closed,3,3,3.0,0.456993835,incident,KM0002226,closed,1.0,2014-01-22 14:48:00,2014-01-23 08:09:00,2014-01-23 08:09:00,3059166667.0,Data,1.0,SD0091973,2014,1,22,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030280,Closed,4,4,4.0,0.474038222,incident,KM0002041,closed,0.0,2014-01-22 14:50:00,2014-01-22 15:12:00,2014-01-22 15:12:00,375555556.0,Software,1.0,SD0091974,2014,1,22,14,2
DTA000616,application,Desktop Application,WBS000089,IM0030281,Closed,5,5,5.0,0.660314733,request for information,KM0000432,closed,0.0,2014-01-22 14:50:00,2014-02-03 12:40:00,2014-02-03 12:41:00,3150833333.0,Software,1.0,SD0091978,2014,1,22,14,2
LAP000019,computer,Laptop,WBS000091,IM0030282,Closed,5,5,5.0,0.383377577,incident,KM0000315,closed,1.0,2014-01-22 14:52:00,2014-01-23 09:15:00,2014-01-23 09:15:00,4881111111.0,Hardware,1.0,SD0091980,2014,1,22,14,2
SBA000811,application,Server Based Application,WBS000223,IM0030283,Closed,4,4,4.0,0.949957437,incident,KM0000060,closed,0.0,2014-01-22 15:07:00,2014-01-29 10:14:00,2014-01-29 10:15:00,4763194444.0,Other,1.0,SD0091988,2014,1,22,15,2
SUB000424,subapplication,Web Based Application,WBS000073,IM0030284,Closed,5,5,5.0,0.373935455,incident,KM0000703,closed,2.0,2014-01-22 15:19:00,2014-01-22 15:53:00,2014-01-22 15:53:00,575555556.0,Software,1.0,SD0091999,2014,1,22,15,2
CBA000014,application,Client Based Application,WBS000073,IM0030285,Closed,4,4,4.0,0.235580859,incident,KM0001346,closed,5.0,2014-01-22 15:32:00,,2014-01-29 11:06:00,48075.0,Software,2.0,#MULTIVALUE,2014,1,22,15,2
DTA000011,application,Desktop Application,WBS000089,IM0030286,Closed,4,4,4.0,0.342540872,incident,KM0000092,closed,0.0,2014-01-22 15:35:00,2014-01-24 11:19:00,2014-01-24 11:19:00,18333333.0,Software,1.0,SD0092005,2014,1,22,15,2
SBA000458,application,Server Based Application,WBS000073,IM0030287,Closed,5,5,5.0,0.224459902,incident,KM0002128,closed,0.0,2014-01-22 15:41:00,2014-01-22 16:48:00,2014-01-22 16:48:00,1125555556.0,User manual not used,1.0,SD0092013,2014,1,22,15,2
SUB000523,subapplication,Web Based Application,WBS000073,IM0030288,Closed,4,4,4.0,0.589408467,incident,KM0000818,closed,0.0,2014-01-22 15:49:00,2014-01-22 16:32:00,2014-01-22 16:32:00,718055556.0,User error,1.0,SD0092023,2014,1,22,15,2
APP000005,application,Citrix,WBS000292,IM0030289,Closed,4,4,4.0,0.58497398,incident,KM0001060,closed,0.0,2014-01-22 16:05:00,2014-01-22 16:29:00,2014-01-22 16:29:00,406111111.0,Software,1.0,SD0092036,2014,1,22,16,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030290,Closed,4,4,4.0,0.139843154,incident,KM0002041,closed,0.0,2014-01-22 12:21:00,2014-01-22 13:42:00,2014-01-22 13:42:00,1353611111.0,Software,1.0,SD0091624,2014,1,22,12,2
DSK000002,computer,Desktop,WBS000091,IM0030291,Closed,5,5,5.0,0.783373819,incident,KM0001443,closed,1.0,2014-01-22 12:22:00,2014-01-28 12:09:00,2014-01-28 12:09:00,4178638889.0,Other,1.0,SD0091615,2014,1,22,12,2
SBA000437,application,Server Based Application,WBS000057,IM0030292,Closed,4,4,4.0,0.673208091,incident,KM0000429,closed,0.0,2014-01-22 12:27:00,2014-01-22 13:40:00,2014-01-22 13:40:00,12075.0,Software,1.0,SD0091628,2014,1,22,12,2
SBA000659,application,Server Based Application,WBS000255,IM0030293,Closed,4,4,4.0,0.633235151,incident,KM0002059,closed,0.0,2014-01-22 12:28:00,2014-01-24 09:59:00,2014-01-24 09:59:00,1851638889.0,Other,1.0,SD0091629,2014,1,22,12,2
SUB000113,subapplication,Server Based Application,WBS000095,IM0030294,Closed,5,5,5.0,0.293723118,request for information,KM0000226,closed,0.0,2014-01-22 12:39:00,2014-01-22 13:35:00,2014-01-22 13:35:00,931944444.0,Other,1.0,SD0091630,2014,1,22,12,2
SAP000004,application,SAP,WBS000271,IM0030295,Closed,5,5,5.0,0.489963205,request for information,KM0001270,closed,2.0,2014-01-22 12:44:00,2014-01-23 11:14:00,2014-01-23 11:14:00,8993055556.0,Other,1.0,SD0091636,2014,1,22,12,2
SBA000607,application,Server Based Application,WBS000263,IM0030296,Closed,4,4,4.0,0.735600515,incident,KM0001106,closed,1.0,2014-01-22 12:53:00,2014-01-27 13:49:00,2014-01-27 13:50:00,3243694444.0,Other,1.0,SD0091634,2014,1,22,12,2
SUB000253,subapplication,Server Based Application,WBS000162,IM0030297,Closed,5,5,5.0,0.031576125,incident,KM0001463,closed,0.0,2014-01-22 13:07:00,2014-01-22 13:08:00,2014-01-22 13:10:00,37222222.0,No error - works as designed,1.0,SD0091641,2014,1,22,13,2
SBA000462,application,Server Based Application,WBS000073,IM0030298,Closed,4,4,4.0,0.102154212,incident,KM0001364,closed,0.0,2014-01-22 13:47:00,2014-01-22 15:11:00,2014-01-22 15:11:00,1402777778.0,Software,1.0,SD0091645,2014,1,22,13,2
SAP000004,application,SAP,WBS000271,IM0030299,Closed,5,5,5.0,0.873120512,request for information,KM0002246,closed,7.0,2014-01-22 13:56:00,2014-02-04 14:41:00,2014-02-04 14:41:00,9525361111.0,Other,1.0,SD0091650,2014,1,22,13,2
SAP000004,application,SAP,WBS000271,IM0030300,Closed,5,5,5.0,0.531921674,request for information,KM0002246,closed,2.0,2014-01-22 14:00:00,2014-01-23 13:52:00,2014-01-23 13:52:00,1037611111.0,Other,1.0,SD0091652,2014,1,22,14,2
SBA000462,application,Server Based Application,WBS000073,IM0030301,Closed,4,4,4.0,0.862909293,incident,KM0001364,closed,0.0,2014-01-22 14:05:00,2014-01-22 15:09:00,2014-01-22 15:09:00,1073611111.0,Software,1.0,SD0091654,2014,1,22,14,2
SBA000263,application,Server Based Application,WBS000072,IM0030302,Closed,5,5,5.0,0.964400996,request for information,KM0002245,closed,2.0,2014-01-22 14:06:00,2014-01-22 16:14:00,2014-01-22 16:14:00,2131388889.0,Other,1.0,SD0091655,2014,1,22,14,2
DTA000056,application,Desktop Application,WBS000091,IM0030303,Closed,3,3,3.0,0.022309911,incident,KM0001012,closed,0.0,2014-01-22 14:07:00,2014-01-22 16:42:00,2014-01-22 16:42:00,2591388889.0,Software,1.0,SD0091648,2014,1,22,14,2
SBA000263,application,Server Based Application,WBS000072,IM0030304,Closed,5,5,5.0,0.881907343,request for information,KM0002245,closed,1.0,2014-01-22 14:14:00,2014-01-30 09:16:00,2014-01-30 09:16:00,5803777778.0,Other,1.0,SD0091657,2014,1,22,14,2
SUB000523,subapplication,Web Based Application,WBS000073,IM0030305,Closed,4,4,4.0,0.025841883,incident,KM0000818,closed,0.0,2014-01-22 14:20:00,2014-01-22 14:53:00,2014-01-22 14:53:00,541111111.0,Software,1.0,SD0091658,2014,1,22,14,2
SBA000017,application,Server Based Application,WBS000099,IM0030306,Closed,3,3,3.0,0.512144684,incident,KM0000480,closed,1.0,2014-01-22 14:23:00,,2014-01-22 14:25:00,46666667.0,User error,1.0,SD0091901,2014,1,22,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030307,Closed,4,4,4.0,0.4712805,incident,KM0001736,closed,0.0,2014-01-22 14:26:00,2014-01-22 15:11:00,2014-01-22 15:11:00,757222222.0,User error,1.0,SD0091899,2014,1,22,14,2
SBA000263,application,Server Based Application,WBS000072,IM0030308,Closed,5,5,5.0,0.165586654,request for information,KM0002245,closed,2.0,2014-01-22 14:28:00,2014-02-06 11:38:00,2014-02-06 11:38:00,3532222222.0,Other,2.0,#MULTIVALUE,2014,1,22,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030309,Closed,4,4,4.0,0.97039194,incident,KM0000742,closed,0.0,2014-01-22 14:41:00,2014-01-23 13:43:00,2014-01-23 13:43:00,9533333333.0,Other,1.0,SD0091906,2014,1,22,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030310,Closed,4,4,4.0,0.31851143,incident,KM0001013,closed,0.0,2014-01-22 14:49:00,2014-01-22 15:15:00,2014-01-22 15:15:00,4225.0,Software,1.0,SD0091902,2014,1,22,14,2
SBA000439,application,Server Based Application,WBS000219,IM0030311,Closed,5,5,5.0,0.732121155,request for information,KM0002181,closed,0.0,2014-01-22 15:21:00,2014-01-24 11:56:00,2014-01-24 11:56:00,1092472222.0,Software,1.0,SD0091913,2014,1,22,15,2
SBA000659,application,Server Based Application,WBS000255,IM0030312,Closed,4,4,4.0,0.466432577,incident,KM0002059,closed,0.0,2014-01-22 15:28:00,,2014-01-23 09:37:00,4660555556.0,Software,2.0,#MULTIVALUE,2014,1,22,15,2
SBA000325,application,Server Based Application,WBS000294,IM0030313,Closed,5,4,4.0,0.021156244,incident,KM0001746,closed,0.0,2014-01-22 15:29:00,2014-01-31 15:13:00,2014-01-31 15:13:00,5549722222.0,No error - works as designed,1.0,SD0091919,2014,1,22,15,2
DTA000616,application,Desktop Application,WBS000089,IM0030314,Closed,5,4,4.0,0.867546073,request for information,KM0001693,closed,0.0,2014-01-22 15:29:00,2014-01-31 15:14:00,2014-01-31 15:14:00,1035583333.0,No error - works as designed,1.0,SD0091914,2014,1,22,15,2
SBA000609,application,Server Based Application,WBS000263,IM0030315,Closed,5,5,5.0,0.55532678,request for information,KM0001825,closed,1.0,2014-01-22 15:36:00,2014-01-22 16:14:00,2014-01-22 16:14:00,6375.0,Software,1.0,SD0091923,2014,1,22,15,2
DTA000016,application,Desktop Application,WBS000096,IM0030316,Closed,4,4,4.0,0.562910259,incident,KM0001026,closed,0.0,2014-01-22 15:46:00,2014-01-31 08:33:00,2014-01-31 08:35:00,7266388889.0,Software,1.0,SD0091921,2014,1,22,15,2
WBA000058,application,Web Based Application,WBS000073,IM0030317,Closed,4,4,4.0,0.47368998,incident,KM0002043,closed,0.0,2014-01-22 15:58:00,2014-01-22 16:20:00,2014-01-22 16:20:00,353055556.0,Software,1.0,SD0091929,2014,1,22,15,2
WBA000058,application,Web Based Application,WBS000073,IM0030318,Closed,4,4,4.0,0.072130695,incident,KM0002043,closed,0.0,2014-01-22 15:59:00,2014-01-22 16:19:00,2014-01-22 16:19:00,345833333.0,Software,1.0,SD0091927,2014,1,22,15,2
WBA000058,application,Web Based Application,WBS000073,IM0030319,Closed,4,4,4.0,0.575301898,incident,KM0002043,closed,0.0,2014-01-22 16:01:00,2014-01-22 16:20:00,2014-01-22 16:20:00,331388889.0,Software,1.0,SD0091930,2014,1,22,16,2
WBA000058,application,Web Based Application,WBS000073,IM0030320,Closed,4,4,4.0,0.593617057,incident,KM0002043,closed,0.0,2014-01-22 16:02:00,2014-01-22 16:20:00,2014-01-22 16:20:00,292222222.0,Software,1.0,SD0091931,2014,1,22,16,2
SBA000427,application,Server Based Application,WBS000307,IM0030321,Closed,3,3,3.0,0.700701569,incident,KM0000268,closed,3.0,2014-01-22 16:03:00,2014-01-27 10:54:00,2014-01-27 12:39:00,2456722222.0,Other,2.0,#MULTIVALUE,2014,1,22,16,2
SBA000263,application,Server Based Application,WBS000072,IM0030322,Closed,5,5,5.0,0.84213676,request for information,KM0000244,closed,2.0,2014-01-22 16:06:00,2014-01-28 14:50:00,2014-01-28 14:50:00,4073888889.0,Other,1.0,SD0091933,2014,1,22,16,2
SBA000607,application,Server Based Application,WBS000263,IM0030323,Closed,4,4,4.0,0.058135855,incident,KM0001106,closed,7.0,2014-01-22 16:14:00,2014-02-03 15:55:00,2014-02-03 16:04:00,8384361111.0,Other,1.0,SD0091934,2014,1,22,16,2
WBA000133,application,Web Based Application,WBS000073,IM0030324,Closed,5,5,5.0,0.492926802,incident,KM0001700,closed,0.0,2014-01-22 16:52:00,2014-01-24 10:46:00,2014-01-24 10:48:00,1493555556.0,User manual not used,1.0,SD0091938,2014,1,22,16,2
WBA000133,application,Web Based Application,WBS000073,IM0030325,Closed,4,4,4.0,0.379772618,incident,KM0001452,closed,3.0,2014-01-22 17:10:00,2014-01-30 15:48:00,2014-01-30 15:48:00,4431916667.0,Other,1.0,SD0091943,2014,1,22,17,2
SBA000256,application,Server Based Application,WBS000247,IM0030326,Closed,4,3,3.0,0.311113735,incident,KM0000679,closed,0.0,2014-01-23 07:39:00,2014-01-23 08:10:00,2014-01-23 08:10:00,513055556.0,No error - works as designed,1.0,SD0091954,2014,1,23,7,3
SUB000455,subapplication,Web Based Application,WBS000073,IM0030327,Closed,4,4,4.0,0.21615855,incident,KM0001728,closed,0.0,2014-01-22 12:29:00,2014-01-22 15:28:00,2014-01-22 15:28:00,2986388889.0,Data,1.0,SD0091472,2014,1,22,12,2
SBA000284,application,Server Based Application,WBS000077,IM0030328,Closed,3,3,3.0,0.096288751,incident,KM0000232,closed,0.0,2014-01-22 12:39:00,2014-01-22 14:51:00,2014-01-22 14:51:00,2195.0,Referred,1.0,SD0091478,2014,1,22,12,2
SAN000182,storage,SAN,WBS000128,IM0030329,Closed,5,5,5.0,0.9503307,incident,KM0000364,closed,1.0,2014-01-22 13:03:00,2014-02-11 15:54:00,2014-02-11 15:54:00,1498488889.0,No error - works as designed,1.0,SD0091485,2014,1,22,13,2
SBA000834,application,Server Based Application,WBS000223,IM0030330,Closed,4,4,4.0,0.949597143,incident,KM0000979,closed,1.0,2014-01-22 13:07:00,2014-01-23 15:26:00,2014-01-23 15:26:00,1281694444.0,Software,1.0,SD0091486,2014,1,22,13,2
DTA000057,application,Desktop Application,WBS000094,IM0030331,Closed,5,5,5.0,0.906830551,incident,KM0000539,closed,0.0,2014-01-22 13:07:00,2014-01-24 15:48:00,2014-01-24 15:48:00,2368666667.0,No error - works as designed,1.0,SD0091493,2014,1,22,13,2
SBA000607,application,Server Based Application,WBS000263,IM0030332,Closed,4,4,4.0,0.402953225,incident,KM0001106,closed,3.0,2014-01-22 13:08:00,2014-01-30 08:52:00,2014-01-30 08:53:00,5874611111.0,Other,1.0,SD0091487,2014,1,22,13,2
SUB000533,subapplication,Web Based Application,WBS000073,IM0030333,Closed,4,4,4.0,0.512629174,incident,KM0000830,closed,9.0,2014-01-22 13:11:00,2014-02-05 16:46:00,2014-02-05 16:47:00,6774416667.0,Referred,1.0,SD0091492,2014,1,22,13,2
SBA000088,application,Server Based Application,WBS000017,IM0030334,Closed,5,5,5.0,0.245525592,incident,KM0000096,closed,0.0,2014-01-22 13:15:00,2014-01-24 11:55:00,2014-01-24 11:55:00,1017777778.0,No error - works as designed,1.0,SD0091495,2014,1,22,13,2
SUB000113,subapplication,Server Based Application,WBS000095,IM0030335,Closed,5,5,5.0,0.596206591,request for information,KM0000226,closed,0.0,2014-01-22 13:34:00,2014-01-22 14:05:00,2014-01-22 14:05:00,510277778.0,Other,1.0,SD0091506,2014,1,22,13,2
DTA000033,application,Desktop Application,WBS000234,IM0030336,Closed,5,4,4.0,0.925175253,incident,KM0001093,closed,1.0,2014-01-22 13:37:00,2014-01-23 15:43:00,2014-01-23 15:45:00,1263333333.0,Software,1.0,SD0091507,2014,1,22,13,2
WBA000011,application,Web Based Application,WBS000152,IM0030337,Closed,5,5,5.0,0.803300756,incident,KM0000075,closed,4.0,2014-01-22 13:44:00,2014-01-24 13:00:00,2014-01-24 13:00:00,2026888889.0,Software,1.0,SD0091505,2014,1,22,13,2
WBA000133,application,Web Based Application,WBS000073,IM0030338,Closed,4,4,4.0,0.460659509,incident,KM0000711,closed,0.0,2014-01-22 13:52:00,2014-01-22 15:06:00,2014-01-22 15:07:00,1237222222.0,Software,1.0,SD0091823,2014,1,22,13,2
SBA000607,application,Server Based Application,WBS000263,IM0030339,Closed,4,4,4.0,0.408798411,incident,KM0001106,closed,1.0,2014-01-22 13:55:00,2014-01-29 09:58:00,2014-01-29 09:59:00,4856833333.0,Other,1.0,SD0091830,2014,1,22,13,2
SBA000607,application,Server Based Application,WBS000263,IM0030340,Closed,4,4,4.0,0.531143299,incident,KM0001106,closed,1.0,2014-01-22 14:01:00,2014-01-23 08:34:00,2014-01-23 08:34:00,5057777778.0,Other,1.0,SD0091820,2014,1,22,14,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030341,Closed,4,4,4.0,0.502431232,incident,KM0000760,closed,3.0,2014-01-22 14:06:00,2014-01-27 11:13:00,2014-01-27 11:13:00,1903944444.0,Software,1.0,SD0091831,2014,1,22,14,2
SBA000017,application,Server Based Application,WBS000099,IM0030342,Closed,3,3,3.0,0.234770983,incident,KM0000480,closed,1.0,2014-01-22 14:29:00,,2014-01-22 14:32:00,51388889.0,User error,1.0,SD0091849,2014,1,22,14,2
SBA000834,application,Server Based Application,WBS000223,IM0030343,Closed,4,4,4.0,0.349222253,incident,KM0000979,closed,0.0,2014-01-22 14:34:00,2014-01-23 15:39:00,2014-01-23 15:39:00,1159222222.0,Other,1.0,SD0091847,2014,1,22,14,2
SBA000607,application,Server Based Application,WBS000263,IM0030344,Closed,4,4,4.0,0.639934754,incident,KM0001106,closed,3.0,2014-01-22 14:40:00,2014-01-23 14:14:00,2014-01-23 14:14:00,1007055556.0,Other,1.0,SD0091853,2014,1,22,14,2
DTA000060,application,Desktop Application,WBS000212,IM0030345,Closed,4,4,4.0,0.786932605,incident,KM0000466,closed,1.0,2014-01-22 14:55:00,2014-01-22 17:16:00,2014-01-22 17:17:00,1892222222.0,Software,1.0,SD0091856,2014,1,22,14,2
WBA000018,application,Web Based Application,WBS000073,IM0030346,Closed,4,4,4.0,0.008330653,incident,KM0000720,closed,3.0,2014-01-22 14:58:00,2014-01-23 15:28:00,2014-01-23 15:28:00,1101472222.0,Software,1.0,SD0091863,2014,1,22,14,2
WBA000094,application,Web Based Application,WBS000073,IM0030347,Closed,5,5,5.0,0.14933085,incident,KM0001874,closed,3.0,2014-01-22 14:59:00,2014-01-28 08:03:00,2014-01-28 08:03:00,3506666667.0,Software,1.0,SD0091864,2014,1,22,14,2
SBA000263,application,Server Based Application,WBS000072,IM0030348,Closed,5,5,5.0,0.170426045,request for information,KM0002245,closed,1.0,2014-01-22 15:02:00,2014-02-25 13:10:00,2014-02-25 13:11:00,2501488889.0,Other,1.0,SD0091866,2014,1,22,15,2
WBA000094,application,Web Based Application,WBS000073,IM0030349,Closed,5,5,5.0,0.301252019,incident,KM0001874,closed,2.0,2014-01-22 15:02:00,2014-01-28 08:04:00,2014-01-28 08:04:00,3504277778.0,Software,1.0,SD0091862,2014,1,22,15,2
WBA000133,application,Web Based Application,WBS000073,IM0030350,Closed,5,5,5.0,0.899355906,incident,KM0001592,closed,2.0,2014-01-22 15:23:00,2014-01-28 20:35:00,2014-01-28 20:35:00,4460611111.0,Software,1.0,SD0091873,2014,1,22,15,2
SBA000609,application,Server Based Application,WBS000263,IM0030351,Closed,5,5,5.0,0.720005589,request for information,KM0001825,closed,2.0,2014-01-22 15:37:00,2014-01-23 11:13:00,2014-01-23 11:13:00,6094166667.0,Other,1.0,SD0091882,2014,1,22,15,2
SBA000263,application,Server Based Application,WBS000072,IM0030352,Closed,5,5,5.0,0.280238673,request for information,KM0002245,closed,0.0,2014-01-22 15:37:00,2014-01-22 15:40:00,2014-01-22 15:40:00,42222222.0,Other,1.0,SD0091883,2014,1,22,15,2
SBA000427,application,Server Based Application,WBS000307,IM0030353,Closed,4,4,4.0,0.825793048,incident,KM0001859,closed,0.0,2014-01-22 15:42:00,2014-01-22 15:49:00,2014-01-22 15:49:00,101666667.0,User error,1.0,SD0091886,2014,1,22,15,2
SBA000689,application,Server Based Application,WBS000228,IM0030354,Closed,5,5,5.0,0.999366259,request for information,KM0000656,closed,0.0,2014-01-22 15:46:00,2014-01-22 16:13:00,2014-01-22 16:13:00,462222222.0,No error - works as designed,1.0,SD0091880,2014,1,22,15,2
SUB000113,subapplication,Server Based Application,WBS000095,IM0030355,Closed,5,5,5.0,0.065449543,request for information,KM0000226,closed,0.0,2014-01-22 15:56:00,2014-01-22 18:01:00,2014-01-22 18:01:00,2051388889.0,Data,1.0,SD0091888,2014,1,22,15,2
SUB000113,subapplication,Server Based Application,WBS000095,IM0030357,Closed,5,5,5.0,0.445918459,request for information,KM0000226,closed,0.0,2014-01-22 16:05:00,2014-01-23 08:26:00,2014-01-23 08:26:00,2848333333.0,Data,1.0,SD0091891,2014,1,22,16,2
SBA000263,application,Server Based Application,WBS000072,IM0030358,Closed,5,5,5.0,0.093068734,request for information,KM0002245,closed,0.0,2014-01-22 16:09:00,2014-01-22 16:11:00,2014-01-22 16:11:00,375.0,Other,1.0,SD0091895,2014,1,22,16,2
DSK000002,computer,Desktop,WBS000091,IM0030359,Closed,5,5,5.0,0.038905684,incident,KM0001446,closed,0.0,2014-01-22 16:31:00,2014-01-23 16:19:00,2014-01-23 16:19:00,1029638889.0,Hardware,1.0,SD0092129,2014,1,22,16,2
WBA000011,application,Web Based Application,WBS000152,IM0030360,Closed,5,5,5.0,0.277536174,incident,KM0000075,closed,0.0,2014-01-22 16:35:00,2014-01-23 14:39:00,2014-01-23 14:39:00,8568611111.0,No error - works as designed,1.0,SD0092131,2014,1,22,16,2
SBA000607,application,Server Based Application,WBS000263,IM0030361,Closed,5,5,5.0,0.53602739,incident,KM0001105,closed,3.0,2014-01-22 16:50:00,2014-01-27 09:56:00,2014-01-27 09:56:00,2461277778.0,Other,1.0,SD0092138,2014,1,22,16,2
SUB000456,subapplication,Web Based Application,WBS000073,IM0030362,Closed,4,4,4.0,0.070514547,incident,KM0000760,closed,2.0,2014-01-22 16:50:00,2014-02-10 14:25:00,2014-02-10 14:25:00,316375.0,Software,1.0,SD0092139,2014,1,22,16,2
